phrase_line_number,microsoft_id
8503,2945066
8504,2945067
8505,50656
8506,50518
8507,1209690
8508,1209749
8509,2383572
8510,2383564
8511,2236726
8512,2236448
8513,1451705
8514,1451721
8515,895132
8516,895292
8517,3443049
8518,3443098
8519,1901007
8520,1901069
8521,3280168
8522,3280092
8523,200221
8524,200024
8525,3003546
8526,3003536
8527,2698796
8528,2698674
8529,1462409
8530,1462504
8531,3176415
8532,3176292
8533,1950621
8534,1950831
8535,1167666
8536,1167631
8537,956231
8538,956502
8539,1928842
8540,1928345
8541,375016
8542,374966
8543,2467955
8544,2467995
8545,260952
8546,260924
8547,859790
8548,859269
8549,3102538
8550,3102255
8551,1612534
8552,1612553
8553,1224743
8554,1225510
8555,2625928
8556,2625910
8557,616425
8558,616448
8559,679659
8560,679574
8561,306643
8562,306346
8563,1402055
8564,1402122
8565,147744
8566,147573
8567,1717414
8568,1717547
8569,1268574
8570,1268483
8571,3173810
8572,3173777
8573,2704862
8574,2704026
8575,2504394
8576,2504360
8577,1851731
8578,1851926
8579,1840006
8580,1840048
8581,2274889
8582,2274833
8583,1111135
8584,1111162
8585,238654
8586,238556
8587,3329379
8588,3329416
8589,1547600
8590,1547406
8591,2242224
8592,2242625
8593,1770489
8594,1770322
8595,2362761
8596,2362698
8597,2120441
8598,2120430
8599,875530
8600,875567
8601,2706577
8602,2706249
8603,1629896
8604,1629393
8605,1465073
8606,1464854
8607,923806
8608,923784
8609,2348149
8610,2348163
8611,882005
8612,881903
8613,1082745
8614,1082697
8615,195728
8616,196099
8617,1850477
8618,1850442
8619,960482
8620,960585
8621,607085
8622,607213
8623,1787955
8624,1787922
8625,2726643
8626,2726697
8627,2587767
8628,2587673
8629,2750580
8630,2750611
8631,1916325
8632,1916124
8633,1260012
8634,1260081
8635,1002861
8636,1002848
8637,342319
8638,342066
8639,3181208
8640,3181242
8641,1438101
8642,1437632
8643,3448500
8644,3448457
8645,1490044
8646,1489975
8647,869770
8648,870219
8649,3261114
8650,3261175
8651,1721812
8652,1721993
8653,1219621
8654,1219396
8655,2532890
8656,2532868
8657,941629
8658,941684
8659,3244942
8660,3245075
8661,774666
8662,774871
8663,2694616
8664,2694831
8665,763570
8666,763491
8667,61159
8668,61387
8669,1396810
8670,1396798
8671,958161
8672,957782
8673,1782250
8674,1782593
8675,3355473
8676,3355625
8677,1418561
8678,1418105
8679,368021
8680,368077
8681,1802596
8682,1802526
8683,123103
8684,123128
8685,3442417
8686,3442438
8687,1079150
8688,1079096
8689,775854
8690,775892
8691,2662158
8692,2662046
8693,2082785
8694,2082239
8695,2464926
8696,2464870
8697,20923
8698,20886
8699,3301459
8700,3301557
8701,1692026
8702,1692079
8703,1545837
8704,1545878
8705,1033204
8706,1033365
8707,3254208
8708,3254262
8709,2857994
8710,2857985
8711,1077146
8712,1076866
8713,3065081
8714,3065062
8715,3003054
8716,3002969
8717,2570310
8718,2570364
8719,2309422
8720,2309399
8721,1808839
8722,1808866
8723,1458116
8724,1457912
8725,315770
8726,315638
8727,3059963
8728,3059991
8729,2854524
8730,2854472
8731,2724579
8732,2724652
8733,1780523
8734,1780684
8735,862810
8736,862724
8737,1048574
8738,1048764
8739,201919
8740,201848
8741,968647
8742,968699
8743,174280
8744,174670
8745,1958081
8746,1958144
8747,2798493
8748,2798323
8749,2996241
8750,2996734
8751,3271456
8752,3271286
8753,2182379
8754,2182281
8755,199488
8756,199513
8757,1399401
8758,1399370
8759,1807913
8760,1807986
8761,2015389
8762,2015410
8763,221515
8764,221509
8765,1851555
8766,1851377
8767,345305
8768,344783
8769,422013
8770,421929
8771,2930014
8772,2930092
8773,1273439
8774,1273223
8775,1787954
8776,1788039
8777,953776
8778,953760
8779,1342025
8780,1341941
8781,3059966
8782,3059994
8783,1054641
8784,1054466
8785,2631971
8786,2632114
8787,210652
8788,210694
8789,1636439
8790,1636701
8791,722302
8792,721936
8793,1977631
8794,1977694
8795,912583
8796,912423
8797,3452805
8798,3453061
8799,611560
8800,611447
8801,2686714
8802,2686744
8803,1583419
8804,1583736
8805,2452548
8806,2452405
8807,2430069
8808,2429899
8809,139941
8810,139792
8811,1530052
8812,1529676
8813,144946
8814,144925
8815,1259546
8816,1259298
8817,1427843
8818,1427658
8819,2662092
8820,2662046
8821,202295
8822,202144
8823,1894838
8824,1894788
8825,774300
8826,774517
8827,129778
8828,130265
8829,1428346
8830,1428187
8831,2174134
8832,2174119
8833,359225
8834,359173
8835,3366214
8836,3366092
8837,1808482
8838,1808598
8839,192881
8840,192950
8841,1802788
8842,1803098
8843,786550
8844,786525
8845,2283737
8846,2283794
8847,2826681
8848,2826474
8849,1619310
8850,1619273
8851,348914
8852,348494
8853,44610
8854,44377
8855,260052
8856,259880
8857,2916161
8858,2916192
8859,2138001
8860,2137921
8861,260958
8862,260935
8863,2331890
8864,2331242
8865,712430
8866,712184
8867,1849916
8868,1849885
8869,2131330
8870,2131369
8871,3194797
8872,3194846
8873,2881745
8874,2881969
8875,2564665
8876,2564687
8877,2249237
8878,2249305
8879,556143
8880,556050
8881,363199
8882,362925
8883,54403
8884,54456
8885,920002
8886,919819
8887,2410404
8888,2410369
8889,389239
8890,389299
8891,1580672
8892,1580644
8893,861118
8894,861396
8895,3187846
8896,3187778
8897,698946
8898,698932
8899,1970948
8900,1970905
8901,2226181
8902,2226166
8903,1694716
8904,1694679
8905,2652187
8906,2652218
8907,1454077
8908,1453878
8909,1952536
8910,1952630
8911,2945693
8912,2945847
8913,2065523
8914,2065836
8915,2222998
8916,2223097
8917,2566907
8918,2567384
8919,2561999
8920,2561941
8921,2268482
8922,2268400
8923,1258196
8924,1258284
8925,137972
8926,137865
8927,698949
8928,698934
8929,547163
8930,547154
8931,3192829
8932,3192751
8933,667291
8934,667038
8935,144758
8936,144855
8937,3044423
8938,3044567
8939,3129532
8940,3129541
8941,174670
8942,174482
8943,1389351
8944,1389586
8945,2694682
8946,2694609
8947,490022
8948,490005
8949,353154
8950,353234
8951,1343191
8952,1343491
8953,2324704
8954,2325023
8955,1178784
8956,1178969
8957,741026
8958,740969
8959,1149374
8960,1149314
8961,2637229
8962,2637350
8963,2852677
8964,2852820
8965,1319710
8966,1319631
8967,3151109
8968,3151135
8969,1852456
8970,1852138
8971,2858095
8972,2858170
8973,424711
8974,424638
8975,2625003
8976,2625015
8977,1638113
8978,1638056
8979,1754653
8980,1754711
8981,1784506
8982,1784464
8983,2995843
8984,2996163
8985,2336453
8986,2336545
8987,616341
8988,616249
8989,1853205
8990,1854204
8991,1499177
8992,1499012
8993,1015152
8994,1015262
8995,869697
8996,869241
8997,160228
8998,159941
8999,2205356
9000,2205241
9001,720572
9002,720486
9003,3417991
9004,3417841
9005,1605818
9006,1605806
9007,2382455
9008,2382471
9009,1669431
9010,1669454
9011,1756399
9012,1756323
9013,2497070
9014,2497346
9015,221357
9016,221459
9017,1705098
9018,1705278
9019,2440680
9020,2440474
9021,2228143
9022,2228563
9023,3018474
9024,3018539
9025,3023261
9026,3023282
9027,520053
9028,520147
9029,3179543
9030,3179259
9031,1363423
9032,1363801
9033,3389680
9034,3389709
9035,1391169
9036,1390984
9037,726399
9038,726078
9039,2440664
9040,2440782
9041,315771
9042,315639
9043,969673
9044,969585
9045,3361322
9046,3361301
9047,1953229
9048,1953216
9049,2994387
9050,2994521
9051,3331138
9052,3331090
9053,1389502
9054,1389257
9055,2912388
9056,2912129
9057,539375
9058,539596
9059,3372294
9060,3372337
9061,2490559
9062,2490490
9063,3320347
9064,3320265
9065,2111776
9066,2111618
9067,1138606
9068,1138842
9069,1806664
9070,1806683
9071,1110070
9072,1109913
9073,1909338
9074,1909392
9075,1892206
9076,1892096
9077,397102
9078,397138
9079,1692094
9080,1692026
9081,2654641
9082,2654751
9083,2328114
9084,2328440
9085,2617727
9086,2618289
9087,2720998
9088,2720694
9089,1460092
9090,1459802
9091,2691257
9092,2691033
9093,533903
9094,533818
9095,1166473
9096,1166857
9097,89215
9098,89463
9099,476611
9100,476710
9101,2134759
9102,2134730
9103,673728
9104,673502
9105,144089
9106,143697
9107,3439854
9108,3439874
9109,3464314
9110,3464302
9111,2332633
9112,2332760
9113,2284830
9114,2284862
9115,735664
9116,735691
9117,1474104
9118,1474149
9119,2008984
9120,2009175
9121,222647
9122,222469
9123,448931
9124,449038
9125,606121
9126,606463
9127,1964079
9128,1964053
9129,1491651
9130,1491626
9131,1020818
9132,1020742
9133,816867
9134,816831
9135,3279020
9136,3278928
9137,953766
9138,953537
9139,2082967
9140,2082948
9141,101770
9142,101706
9143,1045971
9144,1046014
9145,2438711
9146,2438762
9147,3192029
9148,3192176
9149,2694905
9150,2694831
9151,2578751
9152,2578762
9153,2409831
9154,2409825
9155,1584601
9156,1584582
9157,123259
9158,123215
9159,464934
9160,464508
9161,1404563
9162,1404480
9163,1809427
9164,1809438
9165,1496252
9166,1496053
9167,1892983
9168,1892817
9169,698940
9170,698952
9171,2977283
9172,2977187
9173,62677
9174,62780
9175,1980836
9176,1980762
9177,192285
9178,192327
9179,3054567
9180,3054599
9181,2158948
9182,2159004
9183,3099575
9184,3099600
9185,1927806
9186,1927828
9187,2632504
9188,2632655
9189,558330
9190,558449
9191,1772514
9192,1772604
9193,2794695
9194,2794721
9195,2221459
9196,2221675
9197,1749694
9198,1750057
9199,1258293
9200,1258203
9201,2688145
9202,2688162
9203,3294207
9204,3294290
9205,91456
9206,91526
9207,1662145
9208,1661888
9209,3385298
9210,3385192
9211,2525175
9212,2525241
9213,1497386
9214,1497195
9215,3372938
9216,3372948
9217,2328433
9218,2328183
9219,1438024
9220,1437790
9221,986931
9222,986600
9223,1338
9224,1768
9225,539376
9226,539602
9227,2051717
9228,2051635
9229,3277340
9230,3277316
9231,349539
9232,349129
9233,840212
9234,840236
9235,205100
9236,205145
9237,361380
9238,361266
9239,3242051
9240,3241897
9241,1012958
9242,1013020
9243,392504
9244,392701
9245,2338968
9246,2339109
9247,2635882
9248,2636067
9249,1455299
9250,1455540
9251,3313491
9252,3313751
9253,2889534
9254,2889485
9255,2266154
9256,2266086
9257,1534981
9258,1534961
9259,3453247
9260,3452798
9261,2045019
9262,2045249
9263,2126941
9264,2126894
9265,2690379
9266,2690520
9267,2950570
9268,2950537
9269,1656916
9270,1656909
9271,2151922
9272,2151544
9273,2082955
9274,2082880
9275,2429805
9276,2429675
9277,1263107
9278,1263625
9279,1196763
9280,1196698
9281,1277805
9282,1277554
9283,202294
9284,202143
9285,2865933
9286,2865910
9287,2635067
9288,2635269
9289,164331
9290,164305
9291,3015455
9292,3015474
9293,1137117
9294,1137134
9295,2854483
9296,2854528
9297,486096
9298,486255
9299,1619275
9300,1619419
9301,18720
9302,18757
9303,2529776
9304,2529858
9305,3185752
9306,3185722
9307,3214298
9308,3214269
9309,2511546
9310,2511573
9311,1123031
9312,1122968
9313,1944746
9314,1944634
9315,1076861
9316,1077018
9317,121273
9318,121431
9319,2453201
9320,2452916
9321,2995266
9322,2994938
9323,3423206
9324,3423272
9325,152254
9326,151884
9327,371171
9328,370953
9329,222561
9330,222647
9331,1702240
9332,1702219
9333,1715420
9334,1715441
9335,1269300
9336,1269572
9337,1355730
9338,1355910
9339,2117321
9340,2117259
9341,3187659
9342,3187625
9343,2969732
9344,2969833
9345,2662654
9346,2662740
9347,920072
9348,920500
9349,349049
9350,349540
9351,2514532
9352,2514516
9353,228848
9354,228809
9355,572517
9356,572552
9357,2886301
9358,2886361
9359,2134174
9360,2133850
9361,1464992
9362,1465145
9363,1033210
9364,1033371
9365,1487245
9366,1487166
9367,1997704
9368,1997857
9369,1758028
9370,1758256
9371,2566398
9372,2566564
9373,3409469
9374,3409439
9375,3364087
9376,3364117
9377,1715922
9378,1715771
9379,992373
9380,992505
9381,20674
9382,20598
9383,2961847
9384,2961942
9385,1273812
9386,1273622
9387,3243255
9388,3243288
9389,1749177
9390,1749195
9391,2996144
9392,2996097
9393,3042512
9394,3042476
9395,462816
9396,462552
9397,2550399
9398,2550236
9399,1707031
9400,1707102
9401,1792412
9402,1792293
9403,2643487
9404,2643530
9405,1056720
9406,1056700
9407,2323107
9408,2323116
9409,2631000
9410,2630970
9411,1455072
9412,1454998
9413,724286
9414,724433
9415,809904
9416,810197
9417,901129
9418,901115
9419,57272
9420,57252
9421,2529315
9422,2529412
9423,2792426
9424,2792528
9425,2095803
9426,2095786
9427,3295420
9428,3295389
9429,2515695
9430,2515725
9431,1467048
9432,1466992
9433,2515275
9434,2515371
9435,2646742
9436,2646642
9437,2848296
9438,2848358
9439,2112330
9440,2112376
9441,1868925
9442,1869072
9443,2422440
9444,2422460
9445,125211
9446,125001
9447,1122252
9448,1122290
9449,2706273
9450,2706157
9451,2095729
9452,2095799
9453,381280
9454,381254
9455,2053014
9456,2053108
9457,3389318
9458,3389271
9459,543300
9460,543242
9461,2240263
9462,2240744
9463,3294412
9464,3294375
9465,212885
9466,212588
9467,1851865
9468,1851822
9469,1477526
9470,1477562
9471,698948
9472,698933
9473,2063290
9474,2063193
9475,185327
9476,185283
9477,539585
9478,539355
9479,1380723
9480,1380525
9481,2827562
9482,2827543
9483,156755
9484,156708
9485,349160
9486,349058
9487,314162
9488,314661
9489,2371383
9490,2371261
9491,3444065
9492,3444032
9493,684848
9494,684557
9495,654227
9496,654356
9497,2992682
9498,2992869
9499,3036166
9500,3036117
9501,2009633
9502,2008963
9503,392080
9504,392190
9505,2491734
9506,2491748
9507,450437
9508,450533
9509,1793609
9510,1793547
9511,670712
9512,670500
9513,1705277
9514,1704990
9515,1590753
9516,1590946
9517,1688452
9518,1688470
9519,948905
9520,948771
9521,692252
9522,692188
9523,545646
9524,545773
9525,2934300
9526,2934243
9527,1141068
9528,1141051
9529,127940
9530,127709
9531,467443
9532,467517
9533,1489846
9534,1489778
9535,146291
9536,146112
9537,216483
9538,216440
9539,2498626
9540,2498602
9541,347634
9542,347652
9543,3444814
9544,3444661
9545,3449037
9546,3449133
9547,745879
9548,746177
9549,586478
9550,586493
9551,3383800
9552,3384248
9553,2139532
9554,2139550
9555,453142
9556,453099
9557,1465018
9558,1465168
9559,1353169
9560,1353351
9561,1787617
9562,1787556
9563,2268394
9564,2268584
9565,240387
9566,240350
9567,3372296
9568,3372332
9569,1973651
9570,1973712
9571,338398
9572,338968
9573,2731394
9574,2731255
9575,1390978
9576,1391163
9577,2959224
9578,2959270
9579,1378255
9580,1377995
9581,2372859
9582,2372881
9583,3393882
9584,3393858
9585,237165
9586,236886
9587,2277401
9588,2277378
9589,2254641
9590,2254589
9591,781342
9592,781555
9593,2396342
9594,2396238
9595,354039
9596,353906
9597,2815623
9598,2815848
9599,1708629
9600,1708560
9601,3065731
9602,3065834
9603,749633
9604,749912
9605,1466172
9606,1466251
9607,701402
9608,701449
9609,3076578
9610,3076653
9611,358546
9612,358608
9613,1194276
9614,1193886
9615,2383845
9616,2383877
9617,1777871
9618,1777960
9619,2290718
9620,2290988
9621,3046158
9622,3046275
9623,3015236
9624,3015328
9625,405201
9626,405182
9627,2164195
9628,2164454
9629,2501607
9630,2501591
9631,1571089
9632,1571025
9633,921805
9634,921755
9635,2338980
9636,2338968
9637,3332052
9638,3331940
9639,1953719
9640,1953643
9641,1308432
9642,1308295
9643,3335514
9644,3335455
9645,1424734
9646,1424584
9647,750991
9648,751125
9649,773545
9650,773722
9651,582699
9652,582690
9653,381394
9654,381254
9655,350042
9656,350051
9657,2763475
9658,2763440
9659,3437671
9660,3437440
9661,327456
9662,327366
9663,3255139
9664,3255157
9665,1798982
9666,1799475
9667,607991
9668,607825
9669,582690
9670,582670
9671,1794122
9672,1794228
9673,737789
9674,737933
9675,3277346
9676,3277330
9677,1583456
9678,1583736
9679,3159648
9680,3159697
9681,795984
9682,795913
9683,3075693
9684,3075784
9685,3085147
9686,3085018
9687,1279909
9688,1279881
9689,347017
9690,347002
9691,1592037
9692,1592076
9693,2319051
9694,2319099
9695,1653312
9696,1653243
9697,487931
9698,488007
9699,1257237
9700,1257412
9701,3013483
9702,3013540
9703,666384
9704,666485
9705,838787
9706,838830
9707,1196004
9708,1196099
9709,2340480
9710,2340449
9711,2020252
9712,2020081
9713,1799157
9714,1799761
9715,1387945
9716,1388069
9717,2965237
9718,2965069
9719,347274
9720,347378
9721,1724409
9722,1724310
9723,1641154
9724,1641055
9725,2840953
9726,2840899
9727,826611
9728,826464
9729,2000409
9730,2000365
9731,2614947
9732,2614904
9733,983573
9734,983700
9735,1744257
9736,1744378
9737,2090590
9738,2090456
9739,1268103
9740,1268213
9741,1119721
9742,1119714
9743,1983258
9744,1983180
9745,2475319
9746,2475452
9747,1628189
9748,1628166
9749,2464878
9750,2465098
9751,1513394
9752,1513490
9753,1686539
9754,1686168
9755,1723480
9756,1723289
9757,1186754
9758,1187056
9759,2129589
9760,2129472
9761,2842562
9762,2842582
9763,2617726
9764,2618287
9765,603159
9766,603135
9767,2873361
9768,2873517
9769,655516
9770,655401
9771,2530067
9772,2530487
9773,1947412
9774,1947484
9775,69687
9776,69610
9777,2852505
9778,2852372
9779,2029542
9780,2029603
9781,2355787
9782,2356027
9783,3200940
9784,3201393
9785,431076
9786,431242
9787,667124
9788,666899
9789,2213910
9790,2214019
9791,640880
9792,640597
9793,404585
9794,404787
9795,1268437
9796,1268577
9797,2408619
9798,2408559
9799,3407279
9800,3407314
9801,2784891
9802,2784624
9803,231001
9804,231030
9805,1393764
9806,1393984
9807,2232494
9808,2232543
9809,1988217
9810,1988201
9811,3438092
9812,3438142
9813,1466129
9814,1466006
9815,2923681
9816,2923670
9817,2916199
9818,2916164
9819,2530671
9820,2530542
9821,3445922
9822,3445856
9823,539640
9824,539371
9825,1536566
9826,1536602
9827,3092148
9828,3092128
9829,758335
9830,758269
9831,1307707
9832,1307622
9833,2483416
9834,2483366
9835,2679225
9836,2679025
9837,219064
9838,218969
9839,2286593
9840,2286504
9841,495996
9842,496023
9843,2527952
9844,2527760
9845,2082070
9846,2081886
9847,3153783
9848,3153726
9849,2380521
9850,2380281
9851,1809381
9852,1809368
9853,2635271
9854,2635090
9855,3064953
9856,3064992
9857,578185
9858,578532
9859,2608381
9860,2608419
9861,2637178
9862,2637350
9863,2056695
9864,2056127
9865,2694821
9866,2694682
9867,3034432
9868,3034387
9869,377408
9870,377367
9871,2377289
9872,2377259
9873,2224622
9874,2224687
9875,2581013
9876,2580985
9877,2204550
9878,2204582
9879,1428181
9880,1428275
9881,2439719
9882,2439791
9883,2110220
9884,2110199
9885,3270885
9886,3270862
9887,701341
9888,701234
9889,1369900
9890,1369751
9891,3258665
9892,3258734
9893,2110325
9894,2110199
9895,3171466
9896,3171578
9897,651796
9898,651731
9899,380073
9900,379924
9901,166426
9902,166354
9903,1095653
9904,1095781
9905,2797254
9906,2797312
9907,1013480
9908,1013210
9909,1927422
9910,1927553
9911,2352216
9912,2351995
9913,171788
9914,171546
9915,58543
9916,58516
9917,2522124
9918,2522202
9919,1027516
9920,1027116
9921,986927
9922,986603
9923,323440
9924,323515
9925,1864253
9926,1863810
9927,1580901
9928,1580702
9929,3150803
9930,3150839
9931,2239197
9932,2239088
9933,1789130
9934,1789041
9935,1684216
9936,1684179
9937,2643264
9938,2643170
9939,2854480
9940,2854525
9941,839301
9942,839710
9943,1690838
9944,1690632
9945,3089073
9946,3089213
9947,3444661
9948,3444792
9949,1534078
9950,1533998
9951,587502
9952,587614
9953,969381
9954,969512
9955,1754660
9956,1754722
9957,581577
9958,581596
9959,2834738
9960,2834791
9961,1684863
9962,1685118
9963,559424
9964,559879
9965,2727213
9966,2727379
9967,1471951
9968,1471935
9969,953684
9970,953760
9971,249655
9972,249749
9973,271891
9974,271839
9975,2861783
9976,2862110
9977,222987
9978,222901
9979,1598662
9980,1598729
9981,2760410
9982,2760324
9983,3067866
9984,3067845
9985,1098141
9986,1097919
9987,173827
9988,173719
9989,1123342
9990,1123317
9991,1615248
9992,1615008
9993,2054464
9994,2054792
9995,607207
9996,607083
9997,167471
9998,167369
9999,2658336
10000,2658427
10001,2049267
10002,2049335
10003,2490925
10004,2490771
10005,1446259
10006,1445947
10007,782003
10008,782027
10009,1048624
10010,1048761
10011,3154866
10012,3154978
10013,2829648
10014,2829613
10015,1934033
10016,1933985
10017,2045542
10018,2045082
10019,3386414
10020,3386441
10021,666915
10022,667358
10023,1404480
10024,1404314
10025,987501
10026,987609
10027,1748331
10028,1748343
10029,886904
10030,887158
10031,650062
10032,650095
10033,2929323
10034,2929306
10035,2209112
10036,2209391
10037,139442
10038,139370
10039,2469444
10040,2469659
10041,2469350
10042,2469343
10043,699968
10044,699921
10045,2889197
10046,2889176
10047,3351439
10048,3351513
10049,1319170
10050,1319473
10051,1853409
10052,1854181
10053,868100
10054,868040
10055,3353310
10056,3353302
10057,2725648
10058,2725720
10059,173928
10060,173865
10061,842309
10062,842484
10063,2357993
10064,2357953
10065,2119782
10066,2119685
10067,2725674
10068,2725751
10069,767089
10070,767056
10071,2057020
10072,2056955
10073,2482633
10074,2482523
10075,2632692
10076,2632767
10077,2240399
10078,2240149
10079,3380184
10080,3380987
10081,2770134
10082,2770265
10083,805457
10084,805985
10085,3282609
10086,3282552
10087,1643570
10088,1643198
10089,2896308
10090,2896334
10091,820382
10092,820723
10093,186673
10094,186613
10095,243838
10096,243710
10097,2110775
10098,2110924
10099,521939
10100,521928
10101,1357059
10102,1357100
10103,3406445
10104,3406440
10105,3009743
10106,3009639
10107,724060
10108,723590
10109,2396679
10110,2396818
10111,413097
10112,413107
10113,1614015
10114,1613879
10115,2916184
10116,2916154
10117,644152
10118,643712
10119,3093470
10120,3093389
10121,2268664
10122,2268416
10123,3261251
10124,3261222
10125,2002136
10126,2002037
10127,882107
10128,882059
10129,1578836
10130,1578673
10131,907751
10132,907588
10133,1646704
10134,1646618
10135,248894
10136,248865
10137,3446482
10138,3446446
10139,3085795
10140,3085540
10141,2527006
10142,2527060
10143,2341846
10144,2341677
10145,2879203
10146,2878495
10147,1084599
10148,1084669
10149,883875
10150,883827
10151,2221994
10152,2222004
10153,1762569
10154,1762526
10155,3414762
10156,3414734
10157,2869052
10158,2869113
10159,684942
10160,684976
10161,998493
10162,998303
10163,2706154
10164,2706185
10165,786554
10166,786522
10167,2331892
10168,2331244
10169,776470
10170,776441
10171,2226471
10172,2226151
10173,2054996
10174,2054926
10175,3254506
10176,3254576
10177,3123856
10178,3123720
10179,1057995
10180,1057778
10181,452856
10182,452912
10183,2263996
10184,2263904
10185,1015170
10186,1015204
10187,545815
10188,545928
10189,2011669
10190,2011807
10191,441111
10192,441030
10193,1306668
10194,1306618
10195,3085125
10196,3085085
10197,339434
10198,339408
10199,78643
10200,78719
10201,1625779
10202,1625975
10203,1386884
10204,1386857
10205,1356983
10206,1357063
10207,1777394
10208,1777314
10209,1438096
10210,1437645
10211,724297
10212,724443
10213,788048
10214,788091
10215,3093023
10216,3092996
10217,511693
10218,511287
10219,2187868
10220,2187826
10221,3384254
10222,3383797
10223,1308358
10224,1308468
10225,3209548
10226,3209513
10227,67983
10228,68260
10229,3171869
10230,3171847
10231,285795
10232,285622
10233,1977523
10234,1977693
10235,1661381
10236,1661317
10237,969655
10238,969672
10239,2019241
10240,2019199
10241,101700
10242,101919
10243,192697
10244,192862
10245,3253370
10246,3253092
10247,2226559
10248,2226541
10249,2926039
10250,2925982
10251,2304746
10252,2304666
10253,637168
10254,637447
10255,2945092
10256,2945178
10257,1279593
10258,1279614
10259,696677
10260,696932
10261,498305
10262,498375
10263,3419191
10264,3419297
10265,1168228
10266,1168203
10267,1387874
10268,1388069
10269,3119362
10270,3119594
10271,1788039
10272,1787922
10273,3122429
10274,3122305
10275,1348909
10276,1348954
10277,1928242
10278,1928533
10279,1281627
10280,1281485
10281,1922300
10282,1922496
10283,2365373
10284,2365452
10285,2262571
10286,2262600
10287,2047843
10288,2047749
10289,3074273
10290,3074290
10291,2458881
10292,2459084
10293,1443586
10294,1443540
10295,2442303
10296,2442375
10297,162203
10298,162101
10299,424636
10300,424710
10301,2274850
10302,2274727
10303,3261229
10304,3261252
10305,2427913
10306,2427947
10307,3372289
10308,3372332
10309,1747026
10310,1747118
10311,1076855
10312,1076875
10313,3242382
10314,3242517
10315,3158959
10316,3159002
10317,71501
10318,71627
10319,423841
10320,423882
10321,1396291
10322,1396477
10323,1599833
10324,1599728
10325,174386
10326,174482
10327,917966
10328,918316
10329,2630954
10330,2631063
10331,1314758
10332,1315056
10333,2907762
10334,2907649
10335,2815611
10336,2815494
10337,2352856
10338,2353073
10339,2065849
10340,2065533
10341,344085
10342,344229
10343,820901
10344,820928
10345,2221430
10346,2221460
10347,2905150
10348,2904961
10349,1908353
10350,1908610
10351,3015457
10352,3015476
10353,2315858
10354,2315632
10355,2167771
10356,2167744
10357,983252
10358,983273
10359,347389
10360,347285
10361,1167820
10362,1168134
10363,2945688
10364,2945844
10365,3320577
10366,3320553
10367,1185923
10368,1186190
10369,396045
10370,396195
10371,2010110
10372,2010239
10373,2183969
10374,2183948
10375,121580
10376,121626
10377,816251
10378,816455
10379,2444676
10380,2444641
10381,1958648
10382,1958602
10383,1369885
10384,1369736
10385,1757343
10386,1757308
10387,2615271
10388,2615234
10389,2761028
10390,2761040
10391,849291
10392,849442
10393,1308545
10394,1308565
10395,2512785
10396,2512881
10397,883815
10398,883864
10399,1200832
10400,1201040
10401,1357464
10402,1357572
10403,763948
10404,763991
10405,52393
10406,52606
10407,1322287
10408,1322312
10409,3151735
10410,3151876
10411,316318
10412,316283
10413,1305312
10414,1305623
10415,429365
10416,429387
10417,1908763
10418,1908744
10419,2197839
10420,2197806
10421,1389812
10422,1389837
10423,868307
10424,868276
10425,2028443
10426,2028477
10427,47049
10428,47079
10429,2328722
10430,2329008
10431,3085928
10432,3085551
10433,2495623
10434,2495427
10435,2756504
10436,2756466
10437,2689306
10438,2689004
10439,2195722
10440,2195938
10441,2965122
10442,2965159
10443,544330
10444,544222
10445,636315
10446,636406
10447,57271
10448,57251
10449,1701278
10450,1701371
10451,3461389
10452,3461280
10453,1876120
10454,1876059
10455,1924261
10456,1924210
10457,1548361
10458,1547959
10459,2945288
10460,2945178
10461,3184196
10462,3184217
10463,518089
10464,518133
10465,952393
10466,952394
10467,577860
10468,578532
10469,1804153
10470,1803716
10471,1952416
10472,1952519
10473,2553131
10474,2553325
10475,229442
10476,229500
10477,498320
10478,498385
10479,2927606
10480,2927348
10481,696329
10482,696168
10483,2898561
10484,2898543
10485,2414161
10486,2413910
10487,224932
10488,224868
10489,3054588
10490,3054557
10491,3022397
10492,3022328
10493,2740896
10494,2740847
10495,222566
10496,222560
10497,1771131
10498,1771091
10499,2728832
10500,2728851
10501,329403
10502,329927
10503,1703444
10504,1703385
10505,2486735
10506,2486728
10507,3053827
10508,3053741
10509,2451683
10510,2451742
10511,1396869
10512,1396736
10513,2728425
10514,2728251
10515,747153
10516,747200
10517,1520228
10518,1520194
10519,2762222
10520,2761939
10521,3138806
10522,3138863
10523,2375171
10524,2375136
10525,2051630
10526,2051713
10527,953733
10528,953537
10529,1807659
10530,1807691
10531,2198937
10532,2198629
10533,2697621
10534,2697661
10535,519592
10536,519351
10537,1382330
10538,1381827
10539,283606
10540,283689
10541,1489706
10542,1489846
10543,3064992
10544,3065062
10545,616340
10546,616249
10547,3409440
10548,3409470
10549,1299090
10550,1298965
10551,2146697
10552,2146799
10553,2797028
10554,2796993
10555,230999
10556,231027
10557,2433757
10558,2433838
10559,1908152
10560,1908046
10561,349215
10562,349241
10563,2054448
10564,2054413
10565,1989878
10566,1989788
10567,450436
10568,450532
10569,392798
10570,392735
10571,2739143
10572,2739301
10573,937787
10574,938238
10575,1664846
10576,1664736
10577,2919853
10578,2919804
10579,1109913
10580,1110044
10581,898957
10582,898897
10583,2706544
10584,2706227
10585,1219439
10586,1219326
